,series_value,datetime,Year,Month,Day_of_Month,Hour,minutes,series_name
508,32.0,2019-07-31 06:00:00,2019,7,31,6,0,Building5
512,32.0,2019-07-31 07:00:00,2019,7,31,7,0,Building5
516,16.0,2019-07-31 08:00:00,2019,7,31,8,0,Building5
520,3.0,2019-07-31 09:00:00,2019,7,31,9,0,Building5
524,3.0,2019-07-31 10:00:00,2019,7,31,10,0,Building5
528,4.0,2019-07-31 11:00:00,2019,7,31,11,0,Building5
532,3.0,2019-07-31 12:00:00,2019,7,31,12,0,Building5
536,3.0,2019-07-31 13:00:00,2019,7,31,13,0,Building5
540,4.0,2019-07-31 14:00:00,2019,7,31,14,0,Building5
544,4.0,2019-07-31 15:00:00,2019,7,31,15,0,Building5
548,3.0,2019-07-31 16:00:00,2019,7,31,16,0,Building5
552,3.0,2019-07-31 17:00:00,2019,7,31,17,0,Building5
556,4.0,2019-07-31 18:00:00,2019,7,31,18,0,Building5
560,4.0,2019-07-31 19:00:00,2019,7,31,19,0,Building5
564,3.0,2019-07-31 20:00:00,2019,7,31,20,0,Building5
568,20.0,2019-07-31 21:00:00,2019,7,31,21,0,Building5
572,31.0,2019-07-31 22:00:00,2019,7,31,22,0,Building5
576,26.0,2019-07-31 23:00:00,2019,7,31,23,0,Building5
580,31.0,2019-08-01 00:00:00,2019,8,1,0,0,Building5
584,25.0,2019-08-01 01:00:00,2019,8,1,1,0,Building5
588,31.0,2019-08-01 02:00:00,2019,8,1,2,0,Building5
592,28.0,2019-08-01 03:00:00,2019,8,1,3,0,Building5
596,31.0,2019-08-01 04:00:00,2019,8,1,4,0,Building5
600,32.0,2019-08-01 05:00:00,2019,8,1,5,0,Building5
604,27.0,2019-08-01 06:00:00,2019,8,1,6,0,Building5
608,31.0,2019-08-01 07:00:00,2019,8,1,7,0,Building5
612,14.0,2019-08-01 08:00:00,2019,8,1,8,0,Building5
616,3.0,2019-08-01 09:00:00,2019,8,1,9,0,Building5
620,3.0,2019-08-01 10:00:00,2019,8,1,10,0,Building5
624,4.0,2019-08-01 11:00:00,2019,8,1,11,0,Building5
628,3.0,2019-08-01 12:00:00,2019,8,1,12,0,Building5
632,4.0,2019-08-01 13:00:00,2019,8,1,13,0,Building5
636,4.0,2019-08-01 14:00:00,2019,8,1,14,0,Building5
640,3.0,2019-08-01 15:00:00,2019,8,1,15,0,Building5
644,4.0,2019-08-01 16:00:00,2019,8,1,16,0,Building5
648,2.0,2019-08-01 17:00:00,2019,8,1,17,0,Building5
652,4.0,2019-08-01 18:00:00,2019,8,1,18,0,Building5
656,4.0,2019-08-01 19:00:00,2019,8,1,19,0,Building5
660,4.0,2019-08-01 20:00:00,2019,8,1,20,0,Building5
664,15.0,2019-08-01 21:00:00,2019,8,1,21,0,Building5
668,32.0,2019-08-01 22:00:00,2019,8,1,22,0,Building5
672,33.0,2019-08-01 23:00:00,2019,8,1,23,0,Building5
676,32.0,2019-08-02 00:00:00,2019,8,2,0,0,Building5
680,32.0,2019-08-02 01:00:00,2019,8,2,1,0,Building5
684,32.0,2019-08-02 02:00:00,2019,8,2,2,0,Building5
688,32.0,2019-08-02 03:00:00,2019,8,2,3,0,Building5
692,25.0,2019-08-02 04:00:00,2019,8,2,4,0,Building5
696,30.0,2019-08-02 05:00:00,2019,8,2,5,0,Building5
700,31.0,2019-08-02 06:00:00,2019,8,2,6,0,Building5
704,30.0,2019-08-02 07:00:00,2019,8,2,7,0,Building5
708,16.0,2019-08-02 08:00:00,2019,8,2,8,0,Building5
712,3.0,2019-08-02 09:00:00,2019,8,2,9,0,Building5
716,4.0,2019-08-02 10:00:00,2019,8,2,10,0,Building5
720,4.0,2019-08-02 11:00:00,2019,8,2,11,0,Building5
724,4.0,2019-08-02 12:00:00,2019,8,2,12,0,Building5
728,4.0,2019-08-02 13:00:00,2019,8,2,13,0,Building5
732,3.0,2019-08-02 14:00:00,2019,8,2,14,0,Building5
736,3.0,2019-08-02 15:00:00,2019,8,2,15,0,Building5
740,3.0,2019-08-02 16:00:00,2019,8,2,16,0,Building5
744,4.0,2019-08-02 17:00:00,2019,8,2,17,0,Building5
748,3.0,2019-08-02 18:00:00,2019,8,2,18,0,Building5
752,3.0,2019-08-02 19:00:00,2019,8,2,19,0,Building5
756,3.0,2019-08-02 20:00:00,2019,8,2,20,0,Building5
760,4.0,2019-08-02 21:00:00,2019,8,2,21,0,Building5
764,4.0,2019-08-02 22:00:00,2019,8,2,22,0,Building5
768,4.0,2019-08-02 23:00:00,2019,8,2,23,0,Building5
812,3.0,2019-08-03 10:00:00,2019,8,3,10,0,Building5
816,1.0,2019-08-03 11:00:00,2019,8,3,11,0,Building5
952,16.0,2019-08-04 21:00:00,2019,8,4,21,0,Building5
956,31.0,2019-08-04 22:00:00,2019,8,4,22,0,Building5
960,30.0,2019-08-04 23:00:00,2019,8,4,23,0,Building5
964,30.0,2019-08-05 00:00:00,2019,8,5,0,0,Building5
968,30.0,2019-08-05 01:00:00,2019,8,5,1,0,Building5
972,30.0,2019-08-05 02:00:00,2019,8,5,2,0,Building5
976,26.0,2019-08-05 03:00:00,2019,8,5,3,0,Building5
980,24.0,2019-08-05 04:00:00,2019,8,5,4,0,Building5
984,33.0,2019-08-05 05:00:00,2019,8,5,5,0,Building5
988,30.0,2019-08-05 06:00:00,2019,8,5,6,0,Building5
992,35.0,2019-08-05 07:00:00,2019,8,5,7,0,Building5
996,18.0,2019-08-05 08:00:00,2019,8,5,8,0,Building5
1048,10.0,2019-08-05 21:00:00,2019,8,5,21,0,Building5
1052,31.0,2019-08-05 22:00:00,2019,8,5,22,0,Building5
1056,30.0,2019-08-05 23:00:00,2019,8,5,23,0,Building5
1060,31.0,2019-08-06 00:00:00,2019,8,6,0,0,Building5
1064,31.0,2019-08-06 01:00:00,2019,8,6,1,0,Building5
1068,31.0,2019-08-06 02:00:00,2019,8,6,2,0,Building5
1072,31.0,2019-08-06 03:00:00,2019,8,6,3,0,Building5
1076,31.0,2019-08-06 04:00:00,2019,8,6,4,0,Building5
1080,31.0,2019-08-06 05:00:00,2019,8,6,5,0,Building5
1084,30.0,2019-08-06 06:00:00,2019,8,6,6,0,Building5
1088,31.0,2019-08-06 07:00:00,2019,8,6,7,0,Building5
1092,11.0,2019-08-06 08:00:00,2019,8,6,8,0,Building5
1100,9.0,2019-08-06 10:00:00,2019,8,6,10,0,Building5
1104,5.0,2019-08-06 11:00:00,2019,8,6,11,0,Building5
1144,17.0,2019-08-06 21:00:00,2019,8,6,21,0,Building5
1148,34.0,2019-08-06 22:00:00,2019,8,6,22,0,Building5
1152,31.0,2019-08-06 23:00:00,2019,8,6,23,0,Building5
1156,30.0,2019-08-07 00:00:00,2019,8,7,0,0,Building5
1160,32.0,2019-08-07 01:00:00,2019,8,7,1,0,Building5
1164,30.0,2019-08-07 02:00:00,2019,8,7,2,0,Building5
1168,17.0,2019-08-07 03:00:00,2019,8,7,3,0,Building5
1172,18.0,2019-08-07 04:00:00,2019,8,7,4,0,Building5
1176,17.0,2019-08-07 05:00:00,2019,8,7,5,0,Building5
1180,34.0,2019-08-07 06:00:00,2019,8,7,6,0,Building5
1184,30.0,2019-08-07 07:00:00,2019,8,7,7,0,Building5
1188,13.0,2019-08-07 08:00:00,2019,8,7,8,0,Building5
1240,12.0,2019-08-07 21:00:00,2019,8,7,21,0,Building5
1244,31.0,2019-08-07 22:00:00,2019,8,7,22,0,Building5
1248,31.0,2019-08-07 23:00:00,2019,8,7,23,0,Building5
1252,30.0,2019-08-08 00:00:00,2019,8,8,0,0,Building5
1256,30.0,2019-08-08 01:00:00,2019,8,8,1,0,Building5
1260,31.0,2019-08-08 02:00:00,2019,8,8,2,0,Building5
1264,31.0,2019-08-08 03:00:00,2019,8,8,3,0,Building5
1268,30.0,2019-08-08 04:00:00,2019,8,8,4,0,Building5
1272,30.0,2019-08-08 05:00:00,2019,8,8,5,0,Building5
1276,31.0,2019-08-08 06:00:00,2019,8,8,6,0,Building5
1280,16.0,2019-08-08 07:00:00,2019,8,8,7,0,Building5
1284,20.0,2019-08-08 08:00:00,2019,8,8,8,0,Building5
1336,11.0,2019-08-08 21:00:00,2019,8,8,21,0,Building5
1340,30.0,2019-08-08 22:00:00,2019,8,8,22,0,Building5
1344,30.0,2019-08-08 23:00:00,2019,8,8,23,0,Building5
1348,30.0,2019-08-09 00:00:00,2019,8,9,0,0,Building5
1352,15.0,2019-08-09 01:00:00,2019,8,9,1,0,Building5
1356,29.0,2019-08-09 02:00:00,2019,8,9,2,0,Building5
1360,30.0,2019-08-09 03:00:00,2019,8,9,3,0,Building5
1364,30.0,2019-08-09 04:00:00,2019,8,9,4,0,Building5
1368,30.0,2019-08-09 05:00:00,2019,8,9,5,0,Building5
1372,16.0,2019-08-09 06:00:00,2019,8,9,6,0,Building5
1376,30.0,2019-08-09 07:00:00,2019,8,9,7,0,Building5
1380,18.0,2019-08-09 08:00:00,2019,8,9,8,0,Building5
1444,15.0,2019-08-10 00:00:00,2019,8,10,0,0,Building5
1448,38.0,2019-08-10 01:00:00,2019,8,10,1,0,Building5
1452,39.0,2019-08-10 02:00:00,2019,8,10,2,0,Building5
1456,20.0,2019-08-10 03:00:00,2019,8,10,3,0,Building5
1460,40.0,2019-08-10 04:00:00,2019,8,10,4,0,Building5
1464,38.0,2019-08-10 05:00:00,2019,8,10,5,0,Building5
1468,19.0,2019-08-10 06:00:00,2019,8,10,6,0,Building5
1472,12.0,2019-08-10 07:00:00,2019,8,10,7,0,Building5
1476,22.0,2019-08-10 08:00:00,2019,8,10,8,0,Building5
1480,7.0,2019-08-10 09:00:00,2019,8,10,9,0,Building5
1624,9.0,2019-08-11 21:00:00,2019,8,11,21,0,Building5
1628,31.0,2019-08-11 22:00:00,2019,8,11,22,0,Building5
1632,31.0,2019-08-11 23:00:00,2019,8,11,23,0,Building5
1636,31.0,2019-08-12 00:00:00,2019,8,12,0,0,Building5
1640,16.0,2019-08-12 01:00:00,2019,8,12,1,0,Building5
1644,30.0,2019-08-12 02:00:00,2019,8,12,2,0,Building5
1648,30.0,2019-08-12 03:00:00,2019,8,12,3,0,Building5
1652,34.0,2019-08-12 04:00:00,2019,8,12,4,0,Building5
1656,16.0,2019-08-12 05:00:00,2019,8,12,5,0,Building5
1660,17.0,2019-08-12 06:00:00,2019,8,12,6,0,Building5
1664,30.0,2019-08-12 07:00:00,2019,8,12,7,0,Building5
1668,17.0,2019-08-12 08:00:00,2019,8,12,8,0,Building5
1720,10.0,2019-08-12 21:00:00,2019,8,12,21,0,Building5
1724,31.0,2019-08-12 22:00:00,2019,8,12,22,0,Building5
1728,31.0,2019-08-12 23:00:00,2019,8,12,23,0,Building5
1732,18.0,2019-08-13 00:00:00,2019,8,13,0,0,Building5
1736,30.0,2019-08-13 01:00:00,2019,8,13,1,0,Building5
1740,31.0,2019-08-13 02:00:00,2019,8,13,2,0,Building5
1744,30.0,2019-08-13 03:00:00,2019,8,13,3,0,Building5
1748,15.0,2019-08-13 04:00:00,2019,8,13,4,0,Building5
1752,30.0,2019-08-13 05:00:00,2019,8,13,5,0,Building5
1756,29.0,2019-08-13 06:00:00,2019,8,13,6,0,Building5
1760,30.0,2019-08-13 07:00:00,2019,8,13,7,0,Building5
1764,15.0,2019-08-13 08:00:00,2019,8,13,8,0,Building5
1816,16.0,2019-08-13 21:00:00,2019,8,13,21,0,Building5
1820,32.0,2019-08-13 22:00:00,2019,8,13,22,0,Building5
1824,30.0,2019-08-13 23:00:00,2019,8,13,23,0,Building5
1828,31.0,2019-08-14 00:00:00,2019,8,14,0,0,Building5
1832,30.0,2019-08-14 01:00:00,2019,8,14,1,0,Building5
1836,31.0,2019-08-14 02:00:00,2019,8,14,2,0,Building5
1840,30.0,2019-08-14 03:00:00,2019,8,14,3,0,Building5
1844,30.0,2019-08-14 04:00:00,2019,8,14,4,0,Building5
1848,29.0,2019-08-14 05:00:00,2019,8,14,5,0,Building5
1852,30.0,2019-08-14 06:00:00,2019,8,14,6,0,Building5
1856,30.0,2019-08-14 07:00:00,2019,8,14,7,0,Building5
1860,16.0,2019-08-14 08:00:00,2019,8,14,8,0,Building5
1912,15.0,2019-08-14 21:00:00,2019,8,14,21,0,Building5
1916,31.0,2019-08-14 22:00:00,2019,8,14,22,0,Building5
1920,31.0,2019-08-14 23:00:00,2019,8,14,23,0,Building5
1924,31.0,2019-08-15 00:00:00,2019,8,15,0,0,Building5
1928,31.0,2019-08-15 01:00:00,2019,8,15,1,0,Building5
1932,31.0,2019-08-15 02:00:00,2019,8,15,2,0,Building5
1936,30.0,2019-08-15 03:00:00,2019,8,15,3,0,Building5
1940,30.0,2019-08-15 04:00:00,2019,8,15,4,0,Building5
1944,30.0,2019-08-15 05:00:00,2019,8,15,5,0,Building5
1948,30.0,2019-08-15 06:00:00,2019,8,15,6,0,Building5
1952,29.0,2019-08-15 07:00:00,2019,8,15,7,0,Building5
1956,12.0,2019-08-15 08:00:00,2019,8,15,8,0,Building5
2008,11.0,2019-08-15 21:00:00,2019,8,15,21,0,Building5
2012,30.0,2019-08-15 22:00:00,2019,8,15,22,0,Building5
2016,31.0,2019-08-15 23:00:00,2019,8,15,23,0,Building5
2020,16.0,2019-08-16 00:00:00,2019,8,16,0,0,Building5
2024,31.0,2019-08-16 01:00:00,2019,8,16,1,0,Building5
2028,30.0,2019-08-16 02:00:00,2019,8,16,2,0,Building5
2032,31.0,2019-08-16 03:00:00,2019,8,16,3,0,Building5
2036,30.0,2019-08-16 04:00:00,2019,8,16,4,0,Building5
2040,23.0,2019-08-16 05:00:00,2019,8,16,5,0,Building5
2044,31.0,2019-08-16 06:00:00,2019,8,16,6,0,Building5
2048,15.0,2019-08-16 07:00:00,2019,8,16,7,0,Building5
2052,16.0,2019-08-16 08:00:00,2019,8,16,8,0,Building5
2296,5.0,2019-08-18 21:00:00,2019,8,18,21,0,Building5
2300,32.0,2019-08-18 22:00:00,2019,8,18,22,0,Building5
2304,32.0,2019-08-18 23:00:00,2019,8,18,23,0,Building5
2308,33.0,2019-08-19 00:00:00,2019,8,19,0,0,Building5
2312,16.0,2019-08-19 01:00:00,2019,8,19,1,0,Building5
2316,32.0,2019-08-19 02:00:00,2019,8,19,2,0,Building5
2320,16.0,2019-08-19 03:00:00,2019,8,19,3,0,Building5
2324,33.0,2019-08-19 04:00:00,2019,8,19,4,0,Building5
2328,17.0,2019-08-19 05:00:00,2019,8,19,5,0,Building5
2332,32.0,2019-08-19 06:00:00,2019,8,19,6,0,Building5
2336,16.0,2019-08-19 07:00:00,2019,8,19,7,0,Building5
2340,13.0,2019-08-19 08:00:00,2019,8,19,8,0,Building5
2392,19.0,2019-08-19 21:00:00,2019,8,19,21,0,Building5
2396,33.0,2019-08-19 22:00:00,2019,8,19,22,0,Building5
2400,33.0,2019-08-19 23:00:00,2019,8,19,23,0,Building5
2404,33.0,2019-08-20 00:00:00,2019,8,20,0,0,Building5
2408,32.0,2019-08-20 01:00:00,2019,8,20,1,0,Building5
2412,35.0,2019-08-20 02:00:00,2019,8,20,2,0,Building5
2416,34.0,2019-08-20 03:00:00,2019,8,20,3,0,Building5
2420,31.0,2019-08-20 04:00:00,2019,8,20,4,0,Building5
2424,31.0,2019-08-20 05:00:00,2019,8,20,5,0,Building5
2428,31.0,2019-08-20 06:00:00,2019,8,20,6,0,Building5
2432,32.0,2019-08-20 07:00:00,2019,8,20,7,0,Building5
2436,16.0,2019-08-20 08:00:00,2019,8,20,8,0,Building5
2488,10.0,2019-08-20 21:00:00,2019,8,20,21,0,Building5
2492,33.0,2019-08-20 22:00:00,2019,8,20,22,0,Building5
2496,32.0,2019-08-20 23:00:00,2019,8,20,23,0,Building5
2500,32.0,2019-08-21 00:00:00,2019,8,21,0,0,Building5
2504,32.0,2019-08-21 01:00:00,2019,8,21,1,0,Building5
2508,31.0,2019-08-21 02:00:00,2019,8,21,2,0,Building5
2512,16.0,2019-08-21 03:00:00,2019,8,21,3,0,Building5
2516,31.0,2019-08-21 04:00:00,2019,8,21,4,0,Building5
2520,33.0,2019-08-21 05:00:00,2019,8,21,5,0,Building5
2524,33.0,2019-08-21 06:00:00,2019,8,21,6,0,Building5
2528,33.0,2019-08-21 07:00:00,2019,8,21,7,0,Building5
2532,22.0,2019-08-21 08:00:00,2019,8,21,8,0,Building5
2584,16.0,2019-08-21 21:00:00,2019,8,21,21,0,Building5
2588,31.0,2019-08-21 22:00:00,2019,8,21,22,0,Building5
2592,32.0,2019-08-21 23:00:00,2019,8,21,23,0,Building5
2596,34.0,2019-08-22 00:00:00,2019,8,22,0,0,Building5
2600,35.0,2019-08-22 01:00:00,2019,8,22,1,0,Building5
2604,34.0,2019-08-22 02:00:00,2019,8,22,2,0,Building5
2608,32.0,2019-08-22 03:00:00,2019,8,22,3,0,Building5
2612,32.0,2019-08-22 04:00:00,2019,8,22,4,0,Building5
2616,32.0,2019-08-22 05:00:00,2019,8,22,5,0,Building5
2620,18.0,2019-08-22 06:00:00,2019,8,22,6,0,Building5
2624,31.0,2019-08-22 07:00:00,2019,8,22,7,0,Building5
2628,19.0,2019-08-22 08:00:00,2019,8,22,8,0,Building5
2680,18.0,2019-08-22 21:00:00,2019,8,22,21,0,Building5
2684,32.0,2019-08-22 22:00:00,2019,8,22,22,0,Building5
2688,33.0,2019-08-22 23:00:00,2019,8,22,23,0,Building5
2692,32.0,2019-08-23 00:00:00,2019,8,23,0,0,Building5
2696,32.0,2019-08-23 01:00:00,2019,8,23,1,0,Building5
2700,31.0,2019-08-23 02:00:00,2019,8,23,2,0,Building5
2704,31.0,2019-08-23 03:00:00,2019,8,23,3,0,Building5
2708,16.0,2019-08-23 04:00:00,2019,8,23,4,0,Building5
2712,32.0,2019-08-23 05:00:00,2019,8,23,5,0,Building5
2716,32.0,2019-08-23 06:00:00,2019,8,23,6,0,Building5
2720,31.0,2019-08-23 07:00:00,2019,8,23,7,0,Building5
2724,20.0,2019-08-23 08:00:00,2019,8,23,8,0,Building5
2968,15.0,2019-08-25 21:00:00,2019,8,25,21,0,Building5
2972,16.0,2019-08-25 22:00:00,2019,8,25,22,0,Building5
2976,33.0,2019-08-25 23:00:00,2019,8,25,23,0,Building5
2980,33.0,2019-08-26 00:00:00,2019,8,26,0,0,Building5
2984,33.0,2019-08-26 01:00:00,2019,8,26,1,0,Building5
2988,32.0,2019-08-26 02:00:00,2019,8,26,2,0,Building5
2992,32.0,2019-08-26 03:00:00,2019,8,26,3,0,Building5
2996,31.0,2019-08-26 04:00:00,2019,8,26,4,0,Building5
3000,31.0,2019-08-26 05:00:00,2019,8,26,5,0,Building5
3004,31.0,2019-08-26 06:00:00,2019,8,26,6,0,Building5
3008,16.0,2019-08-26 07:00:00,2019,8,26,7,0,Building5
3012,16.0,2019-08-26 08:00:00,2019,8,26,8,0,Building5
3064,12.0,2019-08-26 21:00:00,2019,8,26,21,0,Building5
3068,32.0,2019-08-26 22:00:00,2019,8,26,22,0,Building5
3072,33.0,2019-08-26 23:00:00,2019,8,26,23,0,Building5
3076,32.0,2019-08-27 00:00:00,2019,8,27,0,0,Building5
