,series_value,datetime,Year,Month,Day_of_Month,Hour,minutes,series_name
208,0.0,2019-01-17 17:00:00,2019,1,17,17,0,Solar5
212,0.0,2019-01-17 18:00:00,2019,1,17,18,0,Solar5
216,0.0,2019-01-17 19:00:00,2019,1,17,19,0,Solar5
220,0.0,2019-01-17 20:00:00,2019,1,17,20,0,Solar5
224,0.0,2019-01-17 21:00:00,2019,1,17,21,0,Solar5
228,0.0,2019-01-17 22:00:00,2019,1,17,22,0,Solar5
232,0.0,2019-01-17 23:00:00,2019,1,17,23,0,Solar5
236,0.0,2019-01-18 00:00:00,2019,1,18,0,0,Solar5
240,0.0,2019-01-18 01:00:00,2019,1,18,1,0,Solar5
244,0.0,2019-01-18 02:00:00,2019,1,18,2,0,Solar5
248,0.0,2019-01-18 03:00:00,2019,1,18,3,0,Solar5
252,0.0,2019-01-18 04:00:00,2019,1,18,4,0,Solar5
256,0.0,2019-01-18 05:00:00,2019,1,18,5,0,Solar5
260,0.0,2019-01-18 06:00:00,2019,1,18,6,0,Solar5
264,0.0,2019-01-18 07:00:00,2019,1,18,7,0,Solar5
268,0.0,2019-01-18 08:00:00,2019,1,18,8,0,Solar5
272,0.0,2019-01-18 09:00:00,2019,1,18,9,0,Solar5
276,0.0,2019-01-18 10:00:00,2019,1,18,10,0,Solar5
280,0.0,2019-01-18 11:00:00,2019,1,18,11,0,Solar5
284,0.0,2019-01-18 12:00:00,2019,1,18,12,0,Solar5
288,0.0,2019-01-18 13:00:00,2019,1,18,13,0,Solar5
292,0.0,2019-01-18 14:00:00,2019,1,18,14,0,Solar5
296,0.0,2019-01-18 15:00:00,2019,1,18,15,0,Solar5
300,0.0,2019-01-18 16:00:00,2019,1,18,16,0,Solar5
304,0.0,2019-01-18 17:00:00,2019,1,18,17,0,Solar5
308,0.0,2019-01-18 18:00:00,2019,1,18,18,0,Solar5
312,0.0,2019-01-18 19:00:00,2019,1,18,19,0,Solar5
316,0.0,2019-01-18 20:00:00,2019,1,18,20,0,Solar5
320,0.0,2019-01-18 21:00:00,2019,1,18,21,0,Solar5
324,0.0,2019-01-18 22:00:00,2019,1,18,22,0,Solar5
328,0.0,2019-01-18 23:00:00,2019,1,18,23,0,Solar5
332,0.0,2019-01-19 00:00:00,2019,1,19,0,0,Solar5
336,0.0,2019-01-19 01:00:00,2019,1,19,1,0,Solar5
340,0.0,2019-01-19 02:00:00,2019,1,19,2,0,Solar5
344,0.0,2019-01-19 03:00:00,2019,1,19,3,0,Solar5
348,0.0,2019-01-19 04:00:00,2019,1,19,4,0,Solar5
352,0.0,2019-01-19 05:00:00,2019,1,19,5,0,Solar5
356,0.0,2019-01-19 06:00:00,2019,1,19,6,0,Solar5
360,0.0,2019-01-19 07:00:00,2019,1,19,7,0,Solar5
364,0.0,2019-01-19 08:00:00,2019,1,19,8,0,Solar5
368,0.0,2019-01-19 09:00:00,2019,1,19,9,0,Solar5
372,0.0,2019-01-19 10:00:00,2019,1,19,10,0,Solar5
376,0.0,2019-01-19 11:00:00,2019,1,19,11,0,Solar5
380,0.0,2019-01-19 12:00:00,2019,1,19,12,0,Solar5
384,0.0,2019-01-19 13:00:00,2019,1,19,13,0,Solar5
388,0.0,2019-01-19 14:00:00,2019,1,19,14,0,Solar5
392,0.0,2019-01-19 15:00:00,2019,1,19,15,0,Solar5
396,0.0,2019-01-19 16:00:00,2019,1,19,16,0,Solar5
400,0.0,2019-01-19 17:00:00,2019,1,19,17,0,Solar5
404,0.0,2019-01-19 18:00:00,2019,1,19,18,0,Solar5
408,0.0,2019-01-19 19:00:00,2019,1,19,19,0,Solar5
412,0.0,2019-01-19 20:00:00,2019,1,19,20,0,Solar5
416,0.0,2019-01-19 21:00:00,2019,1,19,21,0,Solar5
420,0.0,2019-01-19 22:00:00,2019,1,19,22,0,Solar5
424,0.0,2019-01-19 23:00:00,2019,1,19,23,0,Solar5
428,0.0,2019-01-20 00:00:00,2019,1,20,0,0,Solar5
432,0.0,2019-01-20 01:00:00,2019,1,20,1,0,Solar5
436,0.0,2019-01-20 02:00:00,2019,1,20,2,0,Solar5
440,0.0,2019-01-20 03:00:00,2019,1,20,3,0,Solar5
444,0.0,2019-01-20 04:00:00,2019,1,20,4,0,Solar5
448,0.0,2019-01-20 05:00:00,2019,1,20,5,0,Solar5
452,0.0,2019-01-20 06:00:00,2019,1,20,6,0,Solar5
456,0.0,2019-01-20 07:00:00,2019,1,20,7,0,Solar5
460,0.0,2019-01-20 08:00:00,2019,1,20,8,0,Solar5
464,0.0,2019-01-20 09:00:00,2019,1,20,9,0,Solar5
468,0.0,2019-01-20 10:00:00,2019,1,20,10,0,Solar5
472,0.0,2019-01-20 11:00:00,2019,1,20,11,0,Solar5
476,0.0,2019-01-20 12:00:00,2019,1,20,12,0,Solar5
480,0.0,2019-01-20 13:00:00,2019,1,20,13,0,Solar5
484,0.0,2019-01-20 14:00:00,2019,1,20,14,0,Solar5
488,0.0,2019-01-20 15:00:00,2019,1,20,15,0,Solar5
492,0.0,2019-01-20 16:00:00,2019,1,20,16,0,Solar5
496,0.0,2019-01-20 17:00:00,2019,1,20,17,0,Solar5
500,0.0,2019-01-20 18:00:00,2019,1,20,18,0,Solar5
504,0.0,2019-01-20 19:00:00,2019,1,20,19,0,Solar5
508,0.0,2019-01-20 20:00:00,2019,1,20,20,0,Solar5
512,0.0,2019-01-20 21:00:00,2019,1,20,21,0,Solar5
516,0.0,2019-01-20 22:00:00,2019,1,20,22,0,Solar5
520,0.0,2019-01-20 23:00:00,2019,1,20,23,0,Solar5
524,0.0,2019-01-21 00:00:00,2019,1,21,0,0,Solar5
528,0.0,2019-01-21 01:00:00,2019,1,21,1,0,Solar5
532,0.0,2019-01-21 02:00:00,2019,1,21,2,0,Solar5
536,0.0,2019-01-21 03:00:00,2019,1,21,3,0,Solar5
540,0.0,2019-01-21 04:00:00,2019,1,21,4,0,Solar5
544,0.0,2019-01-21 05:00:00,2019,1,21,5,0,Solar5
548,0.0,2019-01-21 06:00:00,2019,1,21,6,0,Solar5
552,0.0,2019-01-21 07:00:00,2019,1,21,7,0,Solar5
556,0.0,2019-01-21 08:00:00,2019,1,21,8,0,Solar5
560,0.0,2019-01-21 09:00:00,2019,1,21,9,0,Solar5
564,0.0,2019-01-21 10:00:00,2019,1,21,10,0,Solar5
568,0.0,2019-01-21 11:00:00,2019,1,21,11,0,Solar5
572,0.0,2019-01-21 12:00:00,2019,1,21,12,0,Solar5
576,0.0,2019-01-21 13:00:00,2019,1,21,13,0,Solar5
580,0.0,2019-01-21 14:00:00,2019,1,21,14,0,Solar5
584,0.0,2019-01-21 15:00:00,2019,1,21,15,0,Solar5
588,0.0,2019-01-21 16:00:00,2019,1,21,16,0,Solar5
592,0.0,2019-01-21 17:00:00,2019,1,21,17,0,Solar5
596,0.0,2019-01-21 18:00:00,2019,1,21,18,0,Solar5
600,0.0,2019-01-21 19:00:00,2019,1,21,19,0,Solar5
604,0.0,2019-01-21 20:00:00,2019,1,21,20,0,Solar5
608,0.0,2019-01-21 21:00:00,2019,1,21,21,0,Solar5
612,0.0,2019-01-21 22:00:00,2019,1,21,22,0,Solar5
616,0.0,2019-01-21 23:00:00,2019,1,21,23,0,Solar5
620,0.0,2019-01-22 00:00:00,2019,1,22,0,0,Solar5
624,0.0,2019-01-22 01:00:00,2019,1,22,1,0,Solar5
628,0.0,2019-01-22 02:00:00,2019,1,22,2,0,Solar5
632,0.0,2019-01-22 03:00:00,2019,1,22,3,0,Solar5
636,0.0,2019-01-22 04:00:00,2019,1,22,4,0,Solar5
640,0.0,2019-01-22 05:00:00,2019,1,22,5,0,Solar5
644,0.0,2019-01-22 06:00:00,2019,1,22,6,0,Solar5
648,0.0,2019-01-22 07:00:00,2019,1,22,7,0,Solar5
652,0.0,2019-01-22 08:00:00,2019,1,22,8,0,Solar5
656,0.0,2019-01-22 09:00:00,2019,1,22,9,0,Solar5
660,0.0,2019-01-22 10:00:00,2019,1,22,10,0,Solar5
664,0.0,2019-01-22 11:00:00,2019,1,22,11,0,Solar5
668,0.0,2019-01-22 12:00:00,2019,1,22,12,0,Solar5
672,0.0,2019-01-22 13:00:00,2019,1,22,13,0,Solar5
676,0.0,2019-01-22 14:00:00,2019,1,22,14,0,Solar5
680,0.0,2019-01-22 15:00:00,2019,1,22,15,0,Solar5
684,0.0,2019-01-22 16:00:00,2019,1,22,16,0,Solar5
688,0.0,2019-01-22 17:00:00,2019,1,22,17,0,Solar5
692,0.0,2019-01-22 18:00:00,2019,1,22,18,0,Solar5
696,0.0,2019-01-22 19:00:00,2019,1,22,19,0,Solar5
700,0.0,2019-01-22 20:00:00,2019,1,22,20,0,Solar5
704,0.0,2019-01-22 21:00:00,2019,1,22,21,0,Solar5
708,0.0,2019-01-22 22:00:00,2019,1,22,22,0,Solar5
712,0.0,2019-01-22 23:00:00,2019,1,22,23,0,Solar5
716,0.0,2019-01-23 00:00:00,2019,1,23,0,0,Solar5
720,0.0,2019-01-23 01:00:00,2019,1,23,1,0,Solar5
724,0.0,2019-01-23 02:00:00,2019,1,23,2,0,Solar5
728,0.0,2019-01-23 03:00:00,2019,1,23,3,0,Solar5
732,0.0,2019-01-23 04:00:00,2019,1,23,4,0,Solar5
736,0.0,2019-01-23 05:00:00,2019,1,23,5,0,Solar5
740,0.0,2019-01-23 06:00:00,2019,1,23,6,0,Solar5
744,0.0,2019-01-23 07:00:00,2019,1,23,7,0,Solar5
748,0.0,2019-01-23 08:00:00,2019,1,23,8,0,Solar5
752,0.0,2019-01-23 09:00:00,2019,1,23,9,0,Solar5
756,0.0,2019-01-23 10:00:00,2019,1,23,10,0,Solar5
760,0.0,2019-01-23 11:00:00,2019,1,23,11,0,Solar5
764,0.0,2019-01-23 12:00:00,2019,1,23,12,0,Solar5
768,0.0,2019-01-23 13:00:00,2019,1,23,13,0,Solar5
772,0.0,2019-01-23 14:00:00,2019,1,23,14,0,Solar5
776,0.0,2019-01-23 15:00:00,2019,1,23,15,0,Solar5
780,0.0,2019-01-23 16:00:00,2019,1,23,16,0,Solar5
784,0.0,2019-01-23 17:00:00,2019,1,23,17,0,Solar5
788,0.0,2019-01-23 18:00:00,2019,1,23,18,0,Solar5
792,0.0,2019-01-23 19:00:00,2019,1,23,19,0,Solar5
796,0.0,2019-01-23 20:00:00,2019,1,23,20,0,Solar5
800,0.0,2019-01-23 21:00:00,2019,1,23,21,0,Solar5
804,0.0,2019-01-23 22:00:00,2019,1,23,22,0,Solar5
808,0.0,2019-01-23 23:00:00,2019,1,23,23,0,Solar5
812,0.0,2019-01-24 00:00:00,2019,1,24,0,0,Solar5
816,0.0,2019-01-24 01:00:00,2019,1,24,1,0,Solar5
820,0.0,2019-01-24 02:00:00,2019,1,24,2,0,Solar5
824,0.0,2019-01-24 03:00:00,2019,1,24,3,0,Solar5
828,0.0,2019-01-24 04:00:00,2019,1,24,4,0,Solar5
832,0.0,2019-01-24 05:00:00,2019,1,24,5,0,Solar5
836,0.0,2019-01-24 06:00:00,2019,1,24,6,0,Solar5
840,0.0,2019-01-24 07:00:00,2019,1,24,7,0,Solar5
844,0.0,2019-01-24 08:00:00,2019,1,24,8,0,Solar5
848,0.0,2019-01-24 09:00:00,2019,1,24,9,0,Solar5
852,0.0,2019-01-24 10:00:00,2019,1,24,10,0,Solar5
856,0.0,2019-01-24 11:00:00,2019,1,24,11,0,Solar5
860,0.0,2019-01-24 12:00:00,2019,1,24,12,0,Solar5
864,0.0,2019-01-24 13:00:00,2019,1,24,13,0,Solar5
868,0.0,2019-01-24 14:00:00,2019,1,24,14,0,Solar5
872,0.0,2019-01-24 15:00:00,2019,1,24,15,0,Solar5
876,0.0,2019-01-24 16:00:00,2019,1,24,16,0,Solar5
880,0.0,2019-01-24 17:00:00,2019,1,24,17,0,Solar5
884,0.0,2019-01-24 18:00:00,2019,1,24,18,0,Solar5
888,0.0,2019-01-24 19:00:00,2019,1,24,19,0,Solar5
892,0.0,2019-01-24 20:00:00,2019,1,24,20,0,Solar5
896,0.0,2019-01-24 21:00:00,2019,1,24,21,0,Solar5
900,0.0,2019-01-24 22:00:00,2019,1,24,22,0,Solar5
904,0.0,2019-01-24 23:00:00,2019,1,24,23,0,Solar5
908,0.0,2019-01-25 00:00:00,2019,1,25,0,0,Solar5
912,0.0,2019-01-25 01:00:00,2019,1,25,1,0,Solar5
916,0.0,2019-01-25 02:00:00,2019,1,25,2,0,Solar5
920,0.0,2019-01-25 03:00:00,2019,1,25,3,0,Solar5
924,0.0,2019-01-25 04:00:00,2019,1,25,4,0,Solar5
928,0.0,2019-01-25 05:00:00,2019,1,25,5,0,Solar5
932,0.0,2019-01-25 06:00:00,2019,1,25,6,0,Solar5
936,0.0,2019-01-25 07:00:00,2019,1,25,7,0,Solar5
940,0.0,2019-01-25 08:00:00,2019,1,25,8,0,Solar5
944,0.0,2019-01-25 09:00:00,2019,1,25,9,0,Solar5
948,0.0,2019-01-25 10:00:00,2019,1,25,10,0,Solar5
952,0.0,2019-01-25 11:00:00,2019,1,25,11,0,Solar5
956,0.0,2019-01-25 12:00:00,2019,1,25,12,0,Solar5
960,0.0,2019-01-25 13:00:00,2019,1,25,13,0,Solar5
964,0.0,2019-01-25 14:00:00,2019,1,25,14,0,Solar5
968,0.0,2019-01-25 15:00:00,2019,1,25,15,0,Solar5
972,0.0,2019-01-25 16:00:00,2019,1,25,16,0,Solar5
976,0.0,2019-01-25 17:00:00,2019,1,25,17,0,Solar5
980,0.0,2019-01-25 18:00:00,2019,1,25,18,0,Solar5
984,0.0,2019-01-25 19:00:00,2019,1,25,19,0,Solar5
988,0.0,2019-01-25 20:00:00,2019,1,25,20,0,Solar5
992,0.0,2019-01-25 21:00:00,2019,1,25,21,0,Solar5
996,0.0,2019-01-25 22:00:00,2019,1,25,22,0,Solar5
1000,0.0,2019-01-25 23:00:00,2019,1,25,23,0,Solar5
1004,0.0,2019-01-26 00:00:00,2019,1,26,0,0,Solar5
1008,0.0,2019-01-26 01:00:00,2019,1,26,1,0,Solar5
1012,0.0,2019-01-26 02:00:00,2019,1,26,2,0,Solar5
1016,0.0,2019-01-26 03:00:00,2019,1,26,3,0,Solar5
1020,0.0,2019-01-26 04:00:00,2019,1,26,4,0,Solar5
1024,0.0,2019-01-26 05:00:00,2019,1,26,5,0,Solar5
1028,0.0,2019-01-26 06:00:00,2019,1,26,6,0,Solar5
1032,0.0,2019-01-26 07:00:00,2019,1,26,7,0,Solar5
1036,0.0,2019-01-26 08:00:00,2019,1,26,8,0,Solar5
1040,0.0,2019-01-26 09:00:00,2019,1,26,9,0,Solar5
1044,0.0,2019-01-26 10:00:00,2019,1,26,10,0,Solar5
1048,0.0,2019-01-26 11:00:00,2019,1,26,11,0,Solar5
1052,0.0,2019-01-26 12:00:00,2019,1,26,12,0,Solar5
1056,0.0,2019-01-26 13:00:00,2019,1,26,13,0,Solar5
1060,0.0,2019-01-26 14:00:00,2019,1,26,14,0,Solar5
1064,0.0,2019-01-26 15:00:00,2019,1,26,15,0,Solar5
1068,0.0,2019-01-26 16:00:00,2019,1,26,16,0,Solar5
1072,0.0,2019-01-26 17:00:00,2019,1,26,17,0,Solar5
1076,0.0,2019-01-26 18:00:00,2019,1,26,18,0,Solar5
1080,0.0,2019-01-26 19:00:00,2019,1,26,19,0,Solar5
1084,0.0,2019-01-26 20:00:00,2019,1,26,20,0,Solar5
1088,0.0,2019-01-26 21:00:00,2019,1,26,21,0,Solar5
1092,0.0,2019-01-26 22:00:00,2019,1,26,22,0,Solar5
1096,0.0,2019-01-26 23:00:00,2019,1,26,23,0,Solar5
1100,0.0,2019-01-27 00:00:00,2019,1,27,0,0,Solar5
1104,0.0,2019-01-27 01:00:00,2019,1,27,1,0,Solar5
1108,0.0,2019-01-27 02:00:00,2019,1,27,2,0,Solar5
1112,0.0,2019-01-27 03:00:00,2019,1,27,3,0,Solar5
1116,0.0,2019-01-27 04:00:00,2019,1,27,4,0,Solar5
1120,0.0,2019-01-27 05:00:00,2019,1,27,5,0,Solar5
1124,0.0,2019-01-27 06:00:00,2019,1,27,6,0,Solar5
1128,0.0,2019-01-27 07:00:00,2019,1,27,7,0,Solar5
1132,0.0,2019-01-27 08:00:00,2019,1,27,8,0,Solar5
1136,0.0,2019-01-27 09:00:00,2019,1,27,9,0,Solar5
1140,0.0,2019-01-27 10:00:00,2019,1,27,10,0,Solar5
1144,0.0,2019-01-27 11:00:00,2019,1,27,11,0,Solar5
1148,0.0,2019-01-27 12:00:00,2019,1,27,12,0,Solar5
1152,0.0,2019-01-27 13:00:00,2019,1,27,13,0,Solar5
1156,0.0,2019-01-27 14:00:00,2019,1,27,14,0,Solar5
1160,0.0,2019-01-27 15:00:00,2019,1,27,15,0,Solar5
1164,0.0,2019-01-27 16:00:00,2019,1,27,16,0,Solar5
1168,0.0,2019-01-27 17:00:00,2019,1,27,17,0,Solar5
1172,0.0,2019-01-27 18:00:00,2019,1,27,18,0,Solar5
1176,0.0,2019-01-27 19:00:00,2019,1,27,19,0,Solar5
1180,0.0,2019-01-27 20:00:00,2019,1,27,20,0,Solar5
1184,0.0,2019-01-27 21:00:00,2019,1,27,21,0,Solar5
1188,0.0,2019-01-27 22:00:00,2019,1,27,22,0,Solar5
1192,0.0,2019-01-27 23:00:00,2019,1,27,23,0,Solar5
1196,0.0,2019-01-28 00:00:00,2019,1,28,0,0,Solar5
1200,0.0,2019-01-28 01:00:00,2019,1,28,1,0,Solar5
1204,0.0,2019-01-28 02:00:00,2019,1,28,2,0,Solar5
1208,0.0,2019-01-28 03:00:00,2019,1,28,3,0,Solar5
1212,0.0,2019-01-28 04:00:00,2019,1,28,4,0,Solar5
1216,0.0,2019-01-28 05:00:00,2019,1,28,5,0,Solar5
1220,0.0,2019-01-28 06:00:00,2019,1,28,6,0,Solar5
1224,0.0,2019-01-28 07:00:00,2019,1,28,7,0,Solar5
1228,0.0,2019-01-28 08:00:00,2019,1,28,8,0,Solar5
1232,0.0,2019-01-28 09:00:00,2019,1,28,9,0,Solar5
1236,0.0,2019-01-28 10:00:00,2019,1,28,10,0,Solar5
1240,0.0,2019-01-28 11:00:00,2019,1,28,11,0,Solar5
1244,0.0,2019-01-28 12:00:00,2019,1,28,12,0,Solar5
1248,0.0,2019-01-28 13:00:00,2019,1,28,13,0,Solar5
1252,0.0,2019-01-28 14:00:00,2019,1,28,14,0,Solar5
1256,0.0,2019-01-28 15:00:00,2019,1,28,15,0,Solar5
1260,0.0,2019-01-28 16:00:00,2019,1,28,16,0,Solar5
1264,0.0,2019-01-28 17:00:00,2019,1,28,17,0,Solar5
1268,0.0,2019-01-28 18:00:00,2019,1,28,18,0,Solar5
1272,0.0,2019-01-28 19:00:00,2019,1,28,19,0,Solar5
1276,0.0,2019-01-28 20:00:00,2019,1,28,20,0,Solar5
1280,0.0,2019-01-28 21:00:00,2019,1,28,21,0,Solar5
1284,0.0,2019-01-28 22:00:00,2019,1,28,22,0,Solar5
1288,0.0,2019-01-28 23:00:00,2019,1,28,23,0,Solar5
1292,0.0,2019-01-29 00:00:00,2019,1,29,0,0,Solar5
1296,0.0,2019-01-29 01:00:00,2019,1,29,1,0,Solar5
1300,0.0,2019-01-29 02:00:00,2019,1,29,2,0,Solar5
1304,0.0,2019-01-29 03:00:00,2019,1,29,3,0,Solar5
1308,0.0,2019-01-29 04:00:00,2019,1,29,4,0,Solar5
1312,0.0,2019-01-29 05:00:00,2019,1,29,5,0,Solar5
1316,0.0,2019-01-29 06:00:00,2019,1,29,6,0,Solar5
1320,0.0,2019-01-29 07:00:00,2019,1,29,7,0,Solar5
1324,0.0,2019-01-29 08:00:00,2019,1,29,8,0,Solar5
1328,0.0,2019-01-29 09:00:00,2019,1,29,9,0,Solar5
1332,0.0,2019-01-29 10:00:00,2019,1,29,10,0,Solar5
1336,0.0,2019-01-29 11:00:00,2019,1,29,11,0,Solar5
1340,0.0,2019-01-29 12:00:00,2019,1,29,12,0,Solar5
1344,0.0,2019-01-29 13:00:00,2019,1,29,13,0,Solar5
1348,0.0,2019-01-29 14:00:00,2019,1,29,14,0,Solar5
1352,0.0,2019-01-29 15:00:00,2019,1,29,15,0,Solar5
1356,0.0,2019-01-29 16:00:00,2019,1,29,16,0,Solar5
1360,0.0,2019-01-29 17:00:00,2019,1,29,17,0,Solar5
1364,0.0,2019-01-29 18:00:00,2019,1,29,18,0,Solar5
1368,0.0,2019-01-29 19:00:00,2019,1,29,19,0,Solar5
1372,0.0,2019-01-29 20:00:00,2019,1,29,20,0,Solar5
1376,0.0,2019-01-29 21:00:00,2019,1,29,21,0,Solar5
1380,0.0,2019-01-29 22:00:00,2019,1,29,22,0,Solar5
1384,0.0,2019-01-29 23:00:00,2019,1,29,23,0,Solar5
1388,0.0,2019-01-30 00:00:00,2019,1,30,0,0,Solar5
1392,0.0,2019-01-30 01:00:00,2019,1,30,1,0,Solar5
1396,0.0,2019-01-30 02:00:00,2019,1,30,2,0,Solar5
1400,0.0,2019-01-30 03:00:00,2019,1,30,3,0,Solar5
1404,0.0,2019-01-30 04:00:00,2019,1,30,4,0,Solar5
1408,0.0,2019-01-30 05:00:00,2019,1,30,5,0,Solar5
1412,0.0,2019-01-30 06:00:00,2019,1,30,6,0,Solar5
1416,0.0,2019-01-30 07:00:00,2019,1,30,7,0,Solar5
1420,0.0,2019-01-30 08:00:00,2019,1,30,8,0,Solar5
1424,0.0,2019-01-30 09:00:00,2019,1,30,9,0,Solar5
1428,0.0,2019-01-30 10:00:00,2019,1,30,10,0,Solar5
1432,0.0,2019-01-30 11:00:00,2019,1,30,11,0,Solar5
1436,0.0,2019-01-30 12:00:00,2019,1,30,12,0,Solar5
1440,0.0,2019-01-30 13:00:00,2019,1,30,13,0,Solar5
1444,0.0,2019-01-30 14:00:00,2019,1,30,14,0,Solar5
1448,0.0,2019-01-30 15:00:00,2019,1,30,15,0,Solar5
1452,0.0,2019-01-30 16:00:00,2019,1,30,16,0,Solar5
1456,0.0,2019-01-30 17:00:00,2019,1,30,17,0,Solar5
1460,0.0,2019-01-30 18:00:00,2019,1,30,18,0,Solar5
1464,0.0,2019-01-30 19:00:00,2019,1,30,19,0,Solar5
1468,0.0,2019-01-30 20:00:00,2019,1,30,20,0,Solar5
1472,0.0,2019-01-30 21:00:00,2019,1,30,21,0,Solar5
1476,0.0,2019-01-30 22:00:00,2019,1,30,22,0,Solar5
1480,0.0,2019-01-30 23:00:00,2019,1,30,23,0,Solar5
1484,0.0,2019-01-31 00:00:00,2019,1,31,0,0,Solar5
1488,0.0,2019-01-31 01:00:00,2019,1,31,1,0,Solar5
1492,0.0,2019-01-31 02:00:00,2019,1,31,2,0,Solar5
1496,0.0,2019-01-31 03:00:00,2019,1,31,3,0,Solar5
1500,0.0,2019-01-31 04:00:00,2019,1,31,4,0,Solar5
1504,0.0,2019-01-31 05:00:00,2019,1,31,5,0,Solar5
1508,0.0,2019-01-31 06:00:00,2019,1,31,6,0,Solar5
1512,0.0,2019-01-31 07:00:00,2019,1,31,7,0,Solar5
1516,0.0,2019-01-31 08:00:00,2019,1,31,8,0,Solar5
1520,0.0,2019-01-31 09:00:00,2019,1,31,9,0,Solar5
1524,0.0,2019-01-31 10:00:00,2019,1,31,10,0,Solar5
1528,0.0,2019-01-31 11:00:00,2019,1,31,11,0,Solar5
1532,0.0,2019-01-31 12:00:00,2019,1,31,12,0,Solar5
1536,0.0,2019-01-31 13:00:00,2019,1,31,13,0,Solar5
1540,0.0,2019-01-31 14:00:00,2019,1,31,14,0,Solar5
1544,0.0,2019-01-31 15:00:00,2019,1,31,15,0,Solar5
1548,0.0,2019-01-31 16:00:00,2019,1,31,16,0,Solar5
1552,0.0,2019-01-31 17:00:00,2019,1,31,17,0,Solar5
1556,0.0,2019-01-31 18:00:00,2019,1,31,18,0,Solar5
1560,0.0,2019-01-31 19:00:00,2019,1,31,19,0,Solar5
1564,0.0,2019-01-31 20:00:00,2019,1,31,20,0,Solar5
1568,0.0,2019-01-31 21:00:00,2019,1,31,21,0,Solar5
