,series_value,datetime,Year,Month,Day_of_Month,Hour,minutes,series_name
789,37.2,2019-08-02 07:00:00,2019,8,2,7,0,Building6
793,37.2,2019-08-02 08:00:00,2019,8,2,8,0,Building6
797,37.2,2019-08-02 09:00:00,2019,8,2,9,0,Building6
801,37.2,2019-08-02 10:00:00,2019,8,2,10,0,Building6
805,37.2,2019-08-02 11:00:00,2019,8,2,11,0,Building6
809,37.2,2019-08-02 12:00:00,2019,8,2,12,0,Building6
813,37.2,2019-08-02 13:00:00,2019,8,2,13,0,Building6
817,37.2,2019-08-02 14:00:00,2019,8,2,14,0,Building6
821,37.2,2019-08-02 15:00:00,2019,8,2,15,0,Building6
825,37.2,2019-08-02 16:00:00,2019,8,2,16,0,Building6
829,37.2,2019-08-02 17:00:00,2019,8,2,17,0,Building6
833,37.2,2019-08-02 18:00:00,2019,8,2,18,0,Building6
837,37.2,2019-08-02 19:00:00,2019,8,2,19,0,Building6
841,37.2,2019-08-02 20:00:00,2019,8,2,20,0,Building6
845,37.2,2019-08-02 21:00:00,2019,8,2,21,0,Building6
849,28.6,2019-08-02 22:00:00,2019,8,2,22,0,Building6
853,27.4,2019-08-02 23:00:00,2019,8,2,23,0,Building6
857,28.0,2019-08-03 00:00:00,2019,8,3,0,0,Building6
861,27.4,2019-08-03 01:00:00,2019,8,3,1,0,Building6
865,27.2,2019-08-03 02:00:00,2019,8,3,2,0,Building6
869,27.6,2019-08-03 03:00:00,2019,8,3,3,0,Building6
873,27.2,2019-08-03 04:00:00,2019,8,3,4,0,Building6
877,30.0,2019-08-03 05:00:00,2019,8,3,5,0,Building6
881,32.4,2019-08-03 06:00:00,2019,8,3,6,0,Building6
885,31.2,2019-08-03 07:00:00,2019,8,3,7,0,Building6
889,31.2,2019-08-03 08:00:00,2019,8,3,8,0,Building6
893,26.8,2019-08-03 09:00:00,2019,8,3,9,0,Building6
897,28.6,2019-08-03 10:00:00,2019,8,3,10,0,Building6
901,28.2,2019-08-03 11:00:00,2019,8,3,11,0,Building6
905,27.4,2019-08-03 12:00:00,2019,8,3,12,0,Building6
909,25.8,2019-08-03 13:00:00,2019,8,3,13,0,Building6
913,27.8,2019-08-03 14:00:00,2019,8,3,14,0,Building6
917,27.4,2019-08-03 15:00:00,2019,8,3,15,0,Building6
921,27.4,2019-08-03 16:00:00,2019,8,3,16,0,Building6
925,25.6,2019-08-03 17:00:00,2019,8,3,17,0,Building6
929,27.8,2019-08-03 18:00:00,2019,8,3,18,0,Building6
933,28.0,2019-08-03 19:00:00,2019,8,3,19,0,Building6
937,27.2,2019-08-03 20:00:00,2019,8,3,20,0,Building6
941,27.0,2019-08-03 21:00:00,2019,8,3,21,0,Building6
945,27.2,2019-08-03 22:00:00,2019,8,3,22,0,Building6
949,27.4,2019-08-03 23:00:00,2019,8,3,23,0,Building6
953,27.2,2019-08-04 00:00:00,2019,8,4,0,0,Building6
957,26.2,2019-08-04 01:00:00,2019,8,4,1,0,Building6
961,27.4,2019-08-04 02:00:00,2019,8,4,2,0,Building6
965,28.2,2019-08-04 03:00:00,2019,8,4,3,0,Building6
969,28.8,2019-08-04 04:00:00,2019,8,4,4,0,Building6
973,29.4,2019-08-04 05:00:00,2019,8,4,5,0,Building6
977,30.2,2019-08-04 06:00:00,2019,8,4,6,0,Building6
981,28.6,2019-08-04 07:00:00,2019,8,4,7,0,Building6
985,26.8,2019-08-04 08:00:00,2019,8,4,8,0,Building6
989,28.0,2019-08-04 09:00:00,2019,8,4,9,0,Building6
993,28.8,2019-08-04 10:00:00,2019,8,4,10,0,Building6
997,27.6,2019-08-04 11:00:00,2019,8,4,11,0,Building6
1001,26.2,2019-08-04 12:00:00,2019,8,4,12,0,Building6
1005,28.4,2019-08-04 13:00:00,2019,8,4,13,0,Building6
1009,27.8,2019-08-04 14:00:00,2019,8,4,14,0,Building6
1013,27.0,2019-08-04 15:00:00,2019,8,4,15,0,Building6
1017,28.2,2019-08-04 16:00:00,2019,8,4,16,0,Building6
1021,29.6,2019-08-04 17:00:00,2019,8,4,17,0,Building6
1025,29.6,2019-08-04 18:00:00,2019,8,4,18,0,Building6
1029,31.2,2019-08-04 19:00:00,2019,8,4,19,0,Building6
1033,31.4,2019-08-04 20:00:00,2019,8,4,20,0,Building6
1037,32.2,2019-08-04 21:00:00,2019,8,4,21,0,Building6
1041,37.2,2019-08-04 22:00:00,2019,8,4,22,0,Building6
1045,35.0,2019-08-04 23:00:00,2019,8,4,23,0,Building6
1049,37.4,2019-08-05 00:00:00,2019,8,5,0,0,Building6
1053,39.4,2019-08-05 01:00:00,2019,8,5,1,0,Building6
1057,39.0,2019-08-05 02:00:00,2019,8,5,2,0,Building6
1061,37.2,2019-08-05 03:00:00,2019,8,5,3,0,Building6
1065,38.2,2019-08-05 04:00:00,2019,8,5,4,0,Building6
1069,40.0,2019-08-05 05:00:00,2019,8,5,5,0,Building6
1073,37.0,2019-08-05 06:00:00,2019,8,5,6,0,Building6
1077,36.2,2019-08-05 07:00:00,2019,8,5,7,0,Building6
1081,36.4,2019-08-05 08:00:00,2019,8,5,8,0,Building6
1085,37.6,2019-08-05 09:00:00,2019,8,5,9,0,Building6
1089,30.4,2019-08-05 10:00:00,2019,8,5,10,0,Building6
1093,31.2,2019-08-05 11:00:00,2019,8,5,11,0,Building6
1097,31.0,2019-08-05 12:00:00,2019,8,5,12,0,Building6
1101,30.4,2019-08-05 13:00:00,2019,8,5,13,0,Building6
1105,30.4,2019-08-05 14:00:00,2019,8,5,14,0,Building6
1109,30.2,2019-08-05 15:00:00,2019,8,5,15,0,Building6
1113,29.2,2019-08-05 16:00:00,2019,8,5,16,0,Building6
1117,31.0,2019-08-05 17:00:00,2019,8,5,17,0,Building6
1121,30.0,2019-08-05 18:00:00,2019,8,5,18,0,Building6
1125,31.0,2019-08-05 19:00:00,2019,8,5,19,0,Building6
1129,31.0,2019-08-05 20:00:00,2019,8,5,20,0,Building6
1133,31.0,2019-08-05 21:00:00,2019,8,5,21,0,Building6
1137,36.6,2019-08-05 22:00:00,2019,8,5,22,0,Building6
1141,36.4,2019-08-05 23:00:00,2019,8,5,23,0,Building6
1145,37.4,2019-08-06 00:00:00,2019,8,6,0,0,Building6
1149,38.0,2019-08-06 01:00:00,2019,8,6,1,0,Building6
1153,36.4,2019-08-06 02:00:00,2019,8,6,2,0,Building6
1157,38.2,2019-08-06 03:00:00,2019,8,6,3,0,Building6
1161,36.6,2019-08-06 04:00:00,2019,8,6,4,0,Building6
1165,37.2,2019-08-06 05:00:00,2019,8,6,5,0,Building6
1169,37.4,2019-08-06 06:00:00,2019,8,6,6,0,Building6
1173,35.0,2019-08-06 07:00:00,2019,8,6,7,0,Building6
1177,35.0,2019-08-06 08:00:00,2019,8,6,8,0,Building6
1181,36.0,2019-08-06 09:00:00,2019,8,6,9,0,Building6
1185,29.0,2019-08-06 10:00:00,2019,8,6,10,0,Building6
1189,29.6,2019-08-06 11:00:00,2019,8,6,11,0,Building6
1193,29.6,2019-08-06 12:00:00,2019,8,6,12,0,Building6
1197,30.2,2019-08-06 13:00:00,2019,8,6,13,0,Building6
1201,29.8,2019-08-06 14:00:00,2019,8,6,14,0,Building6
1205,29.4,2019-08-06 15:00:00,2019,8,6,15,0,Building6
1209,28.8,2019-08-06 16:00:00,2019,8,6,16,0,Building6
1213,31.4,2019-08-06 17:00:00,2019,8,6,17,0,Building6
1217,30.2,2019-08-06 18:00:00,2019,8,6,18,0,Building6
1221,32.2,2019-08-06 19:00:00,2019,8,6,19,0,Building6
1225,30.8,2019-08-06 20:00:00,2019,8,6,20,0,Building6
1229,32.4,2019-08-06 21:00:00,2019,8,6,21,0,Building6
1233,35.2,2019-08-06 22:00:00,2019,8,6,22,0,Building6
1237,35.4,2019-08-06 23:00:00,2019,8,6,23,0,Building6
1241,40.4,2019-08-07 00:00:00,2019,8,7,0,0,Building6
1245,39.0,2019-08-07 01:00:00,2019,8,7,1,0,Building6
1249,36.6,2019-08-07 02:00:00,2019,8,7,2,0,Building6
1253,36.6,2019-08-07 03:00:00,2019,8,7,3,0,Building6
1257,37.2,2019-08-07 04:00:00,2019,8,7,4,0,Building6
1261,35.6,2019-08-07 05:00:00,2019,8,7,5,0,Building6
1265,35.0,2019-08-07 06:00:00,2019,8,7,6,0,Building6
1269,34.2,2019-08-07 07:00:00,2019,8,7,7,0,Building6
1273,34.2,2019-08-07 08:00:00,2019,8,7,8,0,Building6
1277,33.6,2019-08-07 09:00:00,2019,8,7,9,0,Building6
1281,26.4,2019-08-07 10:00:00,2019,8,7,10,0,Building6
1285,25.6,2019-08-07 11:00:00,2019,8,7,11,0,Building6
1289,26.0,2019-08-07 12:00:00,2019,8,7,12,0,Building6
1293,24.8,2019-08-07 13:00:00,2019,8,7,13,0,Building6
1297,23.8,2019-08-07 14:00:00,2019,8,7,14,0,Building6
1301,25.0,2019-08-07 15:00:00,2019,8,7,15,0,Building6
1305,26.4,2019-08-07 16:00:00,2019,8,7,16,0,Building6
1309,24.6,2019-08-07 17:00:00,2019,8,7,17,0,Building6
1313,23.6,2019-08-07 18:00:00,2019,8,7,18,0,Building6
1317,26.4,2019-08-07 19:00:00,2019,8,7,19,0,Building6
1321,26.4,2019-08-07 20:00:00,2019,8,7,20,0,Building6
1325,26.8,2019-08-07 21:00:00,2019,8,7,21,0,Building6
1329,31.4,2019-08-07 22:00:00,2019,8,7,22,0,Building6
1333,37.8,2019-08-07 23:00:00,2019,8,7,23,0,Building6
1337,35.4,2019-08-08 00:00:00,2019,8,8,0,0,Building6
1341,35.0,2019-08-08 01:00:00,2019,8,8,1,0,Building6
1345,36.0,2019-08-08 02:00:00,2019,8,8,2,0,Building6
1349,36.6,2019-08-08 03:00:00,2019,8,8,3,0,Building6
1353,38.6,2019-08-08 04:00:00,2019,8,8,4,0,Building6
1357,38.0,2019-08-08 05:00:00,2019,8,8,5,0,Building6
1361,36.2,2019-08-08 06:00:00,2019,8,8,6,0,Building6
1365,38.6,2019-08-08 07:00:00,2019,8,8,7,0,Building6
1369,38.0,2019-08-08 08:00:00,2019,8,8,8,0,Building6
1373,35.4,2019-08-08 09:00:00,2019,8,8,9,0,Building6
1377,30.0,2019-08-08 10:00:00,2019,8,8,10,0,Building6
1381,30.8,2019-08-08 11:00:00,2019,8,8,11,0,Building6
1385,30.0,2019-08-08 12:00:00,2019,8,8,12,0,Building6
1389,26.4,2019-08-08 13:00:00,2019,8,8,13,0,Building6
1393,28.2,2019-08-08 14:00:00,2019,8,8,14,0,Building6
1397,29.0,2019-08-08 15:00:00,2019,8,8,15,0,Building6
1401,30.8,2019-08-08 16:00:00,2019,8,8,16,0,Building6
1405,30.0,2019-08-08 17:00:00,2019,8,8,17,0,Building6
1409,30.8,2019-08-08 18:00:00,2019,8,8,18,0,Building6
1413,32.8,2019-08-08 19:00:00,2019,8,8,19,0,Building6
1417,30.6,2019-08-08 20:00:00,2019,8,8,20,0,Building6
1421,29.4,2019-08-08 21:00:00,2019,8,8,21,0,Building6
1425,34.2,2019-08-08 22:00:00,2019,8,8,22,0,Building6
1429,34.6,2019-08-08 23:00:00,2019,8,8,23,0,Building6
1433,35.0,2019-08-09 00:00:00,2019,8,9,0,0,Building6
1437,35.8,2019-08-09 01:00:00,2019,8,9,1,0,Building6
1441,33.8,2019-08-09 02:00:00,2019,8,9,2,0,Building6
1445,36.6,2019-08-09 03:00:00,2019,8,9,3,0,Building6
1449,35.8,2019-08-09 04:00:00,2019,8,9,4,0,Building6
1453,35.4,2019-08-09 05:00:00,2019,8,9,5,0,Building6
1457,35.0,2019-08-09 06:00:00,2019,8,9,6,0,Building6
1461,36.2,2019-08-09 07:00:00,2019,8,9,7,0,Building6
1465,34.0,2019-08-09 08:00:00,2019,8,9,8,0,Building6
1469,35.4,2019-08-09 09:00:00,2019,8,9,9,0,Building6
1473,30.8,2019-08-09 10:00:00,2019,8,9,10,0,Building6
1477,29.6,2019-08-09 11:00:00,2019,8,9,11,0,Building6
1481,29.6,2019-08-09 12:00:00,2019,8,9,12,0,Building6
1485,29.4,2019-08-09 13:00:00,2019,8,9,13,0,Building6
1489,32.0,2019-08-09 14:00:00,2019,8,9,14,0,Building6
1493,30.6,2019-08-09 15:00:00,2019,8,9,15,0,Building6
1497,30.4,2019-08-09 16:00:00,2019,8,9,16,0,Building6
1501,31.6,2019-08-09 17:00:00,2019,8,9,17,0,Building6
1505,30.0,2019-08-09 18:00:00,2019,8,9,18,0,Building6
1509,30.8,2019-08-09 19:00:00,2019,8,9,19,0,Building6
1513,29.0,2019-08-09 20:00:00,2019,8,9,20,0,Building6
1517,30.8,2019-08-09 21:00:00,2019,8,9,21,0,Building6
1521,28.0,2019-08-09 22:00:00,2019,8,9,22,0,Building6
1525,27.4,2019-08-09 23:00:00,2019,8,9,23,0,Building6
1529,25.2,2019-08-10 00:00:00,2019,8,10,0,0,Building6
1533,26.6,2019-08-10 01:00:00,2019,8,10,1,0,Building6
1537,25.0,2019-08-10 02:00:00,2019,8,10,2,0,Building6
1541,26.0,2019-08-10 03:00:00,2019,8,10,3,0,Building6
1545,26.6,2019-08-10 04:00:00,2019,8,10,4,0,Building6
1549,28.8,2019-08-10 05:00:00,2019,8,10,5,0,Building6
1553,28.6,2019-08-10 06:00:00,2019,8,10,6,0,Building6
1557,28.6,2019-08-10 07:00:00,2019,8,10,7,0,Building6
1561,28.8,2019-08-10 08:00:00,2019,8,10,8,0,Building6
1565,30.6,2019-08-10 09:00:00,2019,8,10,9,0,Building6
1569,30.0,2019-08-10 10:00:00,2019,8,10,10,0,Building6
1573,30.6,2019-08-10 11:00:00,2019,8,10,11,0,Building6
1577,29.6,2019-08-10 12:00:00,2019,8,10,12,0,Building6
1581,28.2,2019-08-10 13:00:00,2019,8,10,13,0,Building6
1585,30.4,2019-08-10 14:00:00,2019,8,10,14,0,Building6
1589,28.4,2019-08-10 15:00:00,2019,8,10,15,0,Building6
1593,28.8,2019-08-10 16:00:00,2019,8,10,16,0,Building6
1597,28.0,2019-08-10 17:00:00,2019,8,10,17,0,Building6
1601,29.0,2019-08-10 18:00:00,2019,8,10,18,0,Building6
1605,29.4,2019-08-10 19:00:00,2019,8,10,19,0,Building6
1609,31.4,2019-08-10 20:00:00,2019,8,10,20,0,Building6
1613,31.2,2019-08-10 21:00:00,2019,8,10,21,0,Building6
1617,32.0,2019-08-10 22:00:00,2019,8,10,22,0,Building6
