,series_value,datetime,Year,Month,Day_of_Month,Hour,minutes,series_name
402,285.5,2016-07-08 02:00:00,2016,7,8,2,0,Building0
406,278.5,2016-07-08 03:00:00,2016,7,8,3,0,Building0
410,276.0,2016-07-08 04:00:00,2016,7,8,4,0,Building0
414,284.3,2016-07-08 05:00:00,2016,7,8,5,0,Building0
418,279.0,2016-07-08 06:00:00,2016,7,8,6,0,Building0
422,276.3,2016-07-08 07:00:00,2016,7,8,7,0,Building0
426,288.8,2016-07-08 08:00:00,2016,7,8,8,0,Building0
430,328.8,2016-07-08 09:00:00,2016,7,8,9,0,Building0
434,346.0,2016-07-08 10:00:00,2016,7,8,10,0,Building0
438,331.0,2016-07-08 11:00:00,2016,7,8,11,0,Building0
442,312.8,2016-07-08 12:00:00,2016,7,8,12,0,Building0
446,295.5,2016-07-08 13:00:00,2016,7,8,13,0,Building0
450,247.8,2016-07-08 14:00:00,2016,7,8,14,0,Building0
454,159.5,2016-07-08 15:00:00,2016,7,8,15,0,Building0
458,160.5,2016-07-08 16:00:00,2016,7,8,16,0,Building0
462,157.0,2016-07-08 17:00:00,2016,7,8,17,0,Building0
466,158.5,2016-07-08 18:00:00,2016,7,8,18,0,Building0
470,158.0,2016-07-08 19:00:00,2016,7,8,19,0,Building0
474,211.8,2016-07-08 20:00:00,2016,7,8,20,0,Building0
478,239.0,2016-07-08 21:00:00,2016,7,8,21,0,Building0
482,233.3,2016-07-08 22:00:00,2016,7,8,22,0,Building0
486,234.0,2016-07-08 23:00:00,2016,7,8,23,0,Building0
490,272.8,2016-07-09 00:00:00,2016,7,9,0,0,Building0
494,297.3,2016-07-09 01:00:00,2016,7,9,1,0,Building0
498,277.5,2016-07-09 02:00:00,2016,7,9,2,0,Building0
502,275.8,2016-07-09 03:00:00,2016,7,9,3,0,Building0
506,282.8,2016-07-09 04:00:00,2016,7,9,4,0,Building0
510,274.8,2016-07-09 05:00:00,2016,7,9,5,0,Building0
514,278.0,2016-07-09 06:00:00,2016,7,9,6,0,Building0
518,286.5,2016-07-09 07:00:00,2016,7,9,7,0,Building0
522,338.0,2016-07-09 08:00:00,2016,7,9,8,0,Building0
526,390.5,2016-07-09 09:00:00,2016,7,9,9,0,Building0
530,346.3,2016-07-09 10:00:00,2016,7,9,10,0,Building0
534,255.3,2016-07-09 11:00:00,2016,7,9,11,0,Building0
538,226.0,2016-07-09 12:00:00,2016,7,9,12,0,Building0
542,180.0,2016-07-09 13:00:00,2016,7,9,13,0,Building0
546,169.3,2016-07-09 14:00:00,2016,7,9,14,0,Building0
550,156.0,2016-07-09 15:00:00,2016,7,9,15,0,Building0
554,157.5,2016-07-09 16:00:00,2016,7,9,16,0,Building0
558,154.5,2016-07-09 17:00:00,2016,7,9,17,0,Building0
562,155.5,2016-07-09 18:00:00,2016,7,9,18,0,Building0
566,155.0,2016-07-09 19:00:00,2016,7,9,19,0,Building0
570,215.5,2016-07-09 20:00:00,2016,7,9,20,0,Building0
574,236.3,2016-07-09 21:00:00,2016,7,9,21,0,Building0
578,230.8,2016-07-09 22:00:00,2016,7,9,22,0,Building0
582,225.8,2016-07-09 23:00:00,2016,7,9,23,0,Building0
586,246.0,2016-07-10 00:00:00,2016,7,10,0,0,Building0
590,296.0,2016-07-10 01:00:00,2016,7,10,1,0,Building0
594,276.3,2016-07-10 02:00:00,2016,7,10,2,0,Building0
598,273.0,2016-07-10 03:00:00,2016,7,10,3,0,Building0
602,275.0,2016-07-10 04:00:00,2016,7,10,4,0,Building0
606,257.0,2016-07-10 05:00:00,2016,7,10,5,0,Building0
610,258.8,2016-07-10 06:00:00,2016,7,10,6,0,Building0
614,295.0,2016-07-10 07:00:00,2016,7,10,7,0,Building0
618,355.3,2016-07-10 08:00:00,2016,7,10,8,0,Building0
622,376.5,2016-07-10 09:00:00,2016,7,10,9,0,Building0
626,350.0,2016-07-10 10:00:00,2016,7,10,10,0,Building0
630,280.5,2016-07-10 11:00:00,2016,7,10,11,0,Building0
634,222.3,2016-07-10 12:00:00,2016,7,10,12,0,Building0
638,147.5,2016-07-10 13:00:00,2016,7,10,13,0,Building0
642,139.5,2016-07-10 14:00:00,2016,7,10,14,0,Building0
646,130.8,2016-07-10 15:00:00,2016,7,10,15,0,Building0
650,132.0,2016-07-10 16:00:00,2016,7,10,16,0,Building0
654,132.3,2016-07-10 17:00:00,2016,7,10,17,0,Building0
658,129.5,2016-07-10 18:00:00,2016,7,10,18,0,Building0
662,135.3,2016-07-10 19:00:00,2016,7,10,19,0,Building0
666,217.8,2016-07-10 20:00:00,2016,7,10,20,0,Building0
670,252.0,2016-07-10 21:00:00,2016,7,10,21,0,Building0
674,286.3,2016-07-10 22:00:00,2016,7,10,22,0,Building0
678,288.0,2016-07-10 23:00:00,2016,7,10,23,0,Building0
682,270.5,2016-07-11 00:00:00,2016,7,11,0,0,Building0
686,264.8,2016-07-11 01:00:00,2016,7,11,1,0,Building0
690,262.5,2016-07-11 02:00:00,2016,7,11,2,0,Building0
694,264.8,2016-07-11 03:00:00,2016,7,11,3,0,Building0
698,265.0,2016-07-11 04:00:00,2016,7,11,4,0,Building0
702,267.5,2016-07-11 05:00:00,2016,7,11,5,0,Building0
706,263.0,2016-07-11 06:00:00,2016,7,11,6,0,Building0
710,263.0,2016-07-11 07:00:00,2016,7,11,7,0,Building0
714,267.0,2016-07-11 08:00:00,2016,7,11,8,0,Building0
718,303.5,2016-07-11 09:00:00,2016,7,11,9,0,Building0
722,333.0,2016-07-11 10:00:00,2016,7,11,10,0,Building0
726,341.0,2016-07-11 11:00:00,2016,7,11,11,0,Building0
730,313.0,2016-07-11 12:00:00,2016,7,11,12,0,Building0
734,297.5,2016-07-11 13:00:00,2016,7,11,13,0,Building0
738,250.0,2016-07-11 14:00:00,2016,7,11,14,0,Building0
742,155.3,2016-07-11 15:00:00,2016,7,11,15,0,Building0
746,155.8,2016-07-11 16:00:00,2016,7,11,16,0,Building0
750,156.3,2016-07-11 17:00:00,2016,7,11,17,0,Building0
754,155.3,2016-07-11 18:00:00,2016,7,11,18,0,Building0
758,161.3,2016-07-11 19:00:00,2016,7,11,19,0,Building0
762,241.3,2016-07-11 20:00:00,2016,7,11,20,0,Building0
766,273.0,2016-07-11 21:00:00,2016,7,11,21,0,Building0
770,285.0,2016-07-11 22:00:00,2016,7,11,22,0,Building0
774,277.8,2016-07-11 23:00:00,2016,7,11,23,0,Building0
778,271.0,2016-07-12 00:00:00,2016,7,12,0,0,Building0
782,264.8,2016-07-12 01:00:00,2016,7,12,1,0,Building0
786,262.3,2016-07-12 02:00:00,2016,7,12,2,0,Building0
790,269.8,2016-07-12 03:00:00,2016,7,12,3,0,Building0
794,282.3,2016-07-12 04:00:00,2016,7,12,4,0,Building0
798,281.3,2016-07-12 05:00:00,2016,7,12,5,0,Building0
802,270.3,2016-07-12 06:00:00,2016,7,12,6,0,Building0
806,269.0,2016-07-12 07:00:00,2016,7,12,7,0,Building0
810,265.5,2016-07-12 08:00:00,2016,7,12,8,0,Building0
814,348.5,2016-07-12 09:00:00,2016,7,12,9,0,Building0
818,457.5,2016-07-12 10:00:00,2016,7,12,10,0,Building0
822,464.5,2016-07-12 11:00:00,2016,7,12,11,0,Building0
826,446.5,2016-07-12 12:00:00,2016,7,12,12,0,Building0
830,389.3,2016-07-12 13:00:00,2016,7,12,13,0,Building0
834,223.5,2016-07-12 14:00:00,2016,7,12,14,0,Building0
838,139.3,2016-07-12 15:00:00,2016,7,12,15,0,Building0
842,136.3,2016-07-12 16:00:00,2016,7,12,16,0,Building0
846,137.3,2016-07-12 17:00:00,2016,7,12,17,0,Building0
850,136.5,2016-07-12 18:00:00,2016,7,12,18,0,Building0
854,144.5,2016-07-12 19:00:00,2016,7,12,19,0,Building0
858,227.3,2016-07-12 20:00:00,2016,7,12,20,0,Building0
862,268.0,2016-07-12 21:00:00,2016,7,12,21,0,Building0
866,317.8,2016-07-12 22:00:00,2016,7,12,22,0,Building0
870,310.3,2016-07-12 23:00:00,2016,7,12,23,0,Building0
874,277.8,2016-07-13 00:00:00,2016,7,13,0,0,Building0
878,290.8,2016-07-13 01:00:00,2016,7,13,1,0,Building0
882,270.5,2016-07-13 02:00:00,2016,7,13,2,0,Building0
886,287.5,2016-07-13 03:00:00,2016,7,13,3,0,Building0
890,293.0,2016-07-13 04:00:00,2016,7,13,4,0,Building0
894,302.3,2016-07-13 05:00:00,2016,7,13,5,0,Building0
898,291.3,2016-07-13 06:00:00,2016,7,13,6,0,Building0
902,296.3,2016-07-13 07:00:00,2016,7,13,7,0,Building0
906,299.3,2016-07-13 08:00:00,2016,7,13,8,0,Building0
910,325.8,2016-07-13 09:00:00,2016,7,13,9,0,Building0
914,429.0,2016-07-13 10:00:00,2016,7,13,10,0,Building0
918,568.0,2016-07-13 11:00:00,2016,7,13,11,0,Building0
922,539.3,2016-07-13 12:00:00,2016,7,13,12,0,Building0
926,528.5,2016-07-13 13:00:00,2016,7,13,13,0,Building0
930,366.8,2016-07-13 14:00:00,2016,7,13,14,0,Building0
934,201.8,2016-07-13 15:00:00,2016,7,13,15,0,Building0
938,195.5,2016-07-13 16:00:00,2016,7,13,16,0,Building0
942,180.8,2016-07-13 17:00:00,2016,7,13,17,0,Building0
946,193.3,2016-07-13 18:00:00,2016,7,13,18,0,Building0
950,204.0,2016-07-13 19:00:00,2016,7,13,19,0,Building0
954,275.3,2016-07-13 20:00:00,2016,7,13,20,0,Building0
958,307.5,2016-07-13 21:00:00,2016,7,13,21,0,Building0
962,330.5,2016-07-13 22:00:00,2016,7,13,22,0,Building0
966,295.5,2016-07-13 23:00:00,2016,7,13,23,0,Building0
970,285.0,2016-07-14 00:00:00,2016,7,14,0,0,Building0
974,290.0,2016-07-14 01:00:00,2016,7,14,1,0,Building0
978,286.0,2016-07-14 02:00:00,2016,7,14,2,0,Building0
982,288.8,2016-07-14 03:00:00,2016,7,14,3,0,Building0
986,292.0,2016-07-14 04:00:00,2016,7,14,4,0,Building0
990,277.5,2016-07-14 05:00:00,2016,7,14,5,0,Building0
994,283.3,2016-07-14 06:00:00,2016,7,14,6,0,Building0
998,276.3,2016-07-14 07:00:00,2016,7,14,7,0,Building0
1002,281.8,2016-07-14 08:00:00,2016,7,14,8,0,Building0
1006,411.3,2016-07-14 09:00:00,2016,7,14,9,0,Building0
1010,483.5,2016-07-14 10:00:00,2016,7,14,10,0,Building0
1014,490.0,2016-07-14 11:00:00,2016,7,14,11,0,Building0
1018,457.3,2016-07-14 12:00:00,2016,7,14,12,0,Building0
1022,407.5,2016-07-14 13:00:00,2016,7,14,13,0,Building0
1026,230.8,2016-07-14 14:00:00,2016,7,14,14,0,Building0
1030,148.5,2016-07-14 15:00:00,2016,7,14,15,0,Building0
1034,145.5,2016-07-14 16:00:00,2016,7,14,16,0,Building0
1038,148.0,2016-07-14 17:00:00,2016,7,14,17,0,Building0
1042,145.8,2016-07-14 18:00:00,2016,7,14,18,0,Building0
1046,154.5,2016-07-14 19:00:00,2016,7,14,19,0,Building0
1050,229.8,2016-07-14 20:00:00,2016,7,14,20,0,Building0
1054,265.8,2016-07-14 21:00:00,2016,7,14,21,0,Building0
1058,287.3,2016-07-14 22:00:00,2016,7,14,22,0,Building0
1062,281.0,2016-07-14 23:00:00,2016,7,14,23,0,Building0
1066,263.5,2016-07-15 00:00:00,2016,7,15,0,0,Building0
1070,277.5,2016-07-15 01:00:00,2016,7,15,1,0,Building0
1074,282.5,2016-07-15 02:00:00,2016,7,15,2,0,Building0
1078,290.5,2016-07-15 03:00:00,2016,7,15,3,0,Building0
1082,287.3,2016-07-15 04:00:00,2016,7,15,4,0,Building0
1086,288.3,2016-07-15 05:00:00,2016,7,15,5,0,Building0
1090,275.5,2016-07-15 06:00:00,2016,7,15,6,0,Building0
1094,262.8,2016-07-15 07:00:00,2016,7,15,7,0,Building0
1098,271.5,2016-07-15 08:00:00,2016,7,15,8,0,Building0
1102,343.8,2016-07-15 09:00:00,2016,7,15,9,0,Building0
1106,483.0,2016-07-15 10:00:00,2016,7,15,10,0,Building0
1110,491.0,2016-07-15 11:00:00,2016,7,15,11,0,Building0
1114,450.8,2016-07-15 12:00:00,2016,7,15,12,0,Building0
1118,421.5,2016-07-15 13:00:00,2016,7,15,13,0,Building0
1122,311.3,2016-07-15 14:00:00,2016,7,15,14,0,Building0
1126,143.5,2016-07-15 15:00:00,2016,7,15,15,0,Building0
1130,150.0,2016-07-15 16:00:00,2016,7,15,16,0,Building0
1134,150.5,2016-07-15 17:00:00,2016,7,15,17,0,Building0
1138,146.5,2016-07-15 18:00:00,2016,7,15,18,0,Building0
1142,152.0,2016-07-15 19:00:00,2016,7,15,19,0,Building0
1146,214.8,2016-07-15 20:00:00,2016,7,15,20,0,Building0
1150,222.5,2016-07-15 21:00:00,2016,7,15,21,0,Building0
1154,221.0,2016-07-15 22:00:00,2016,7,15,22,0,Building0
1158,226.8,2016-07-15 23:00:00,2016,7,15,23,0,Building0
1162,254.3,2016-07-16 00:00:00,2016,7,16,0,0,Building0
1166,282.3,2016-07-16 01:00:00,2016,7,16,1,0,Building0
1170,276.8,2016-07-16 02:00:00,2016,7,16,2,0,Building0
1174,273.3,2016-07-16 03:00:00,2016,7,16,3,0,Building0
1178,270.0,2016-07-16 04:00:00,2016,7,16,4,0,Building0
1182,268.0,2016-07-16 05:00:00,2016,7,16,5,0,Building0
1186,266.0,2016-07-16 06:00:00,2016,7,16,6,0,Building0
1190,271.3,2016-07-16 07:00:00,2016,7,16,7,0,Building0
1194,338.3,2016-07-16 08:00:00,2016,7,16,8,0,Building0
1198,366.0,2016-07-16 09:00:00,2016,7,16,9,0,Building0
1202,346.3,2016-07-16 10:00:00,2016,7,16,10,0,Building0
1206,289.8,2016-07-16 11:00:00,2016,7,16,11,0,Building0
1210,213.3,2016-07-16 12:00:00,2016,7,16,12,0,Building0
1214,163.8,2016-07-16 13:00:00,2016,7,16,13,0,Building0
1218,154.3,2016-07-16 14:00:00,2016,7,16,14,0,Building0
1222,139.3,2016-07-16 15:00:00,2016,7,16,15,0,Building0
1226,145.5,2016-07-16 16:00:00,2016,7,16,16,0,Building0
1230,143.0,2016-07-16 17:00:00,2016,7,16,17,0,Building0
1234,141.0,2016-07-16 18:00:00,2016,7,16,18,0,Building0
1238,143.0,2016-07-16 19:00:00,2016,7,16,19,0,Building0
1242,205.0,2016-07-16 20:00:00,2016,7,16,20,0,Building0
1246,220.8,2016-07-16 21:00:00,2016,7,16,21,0,Building0
1250,215.0,2016-07-16 22:00:00,2016,7,16,22,0,Building0
1254,220.3,2016-07-16 23:00:00,2016,7,16,23,0,Building0
1258,228.5,2016-07-17 00:00:00,2016,7,17,0,0,Building0
1262,284.8,2016-07-17 01:00:00,2016,7,17,1,0,Building0
1266,281.5,2016-07-17 02:00:00,2016,7,17,2,0,Building0
1270,274.3,2016-07-17 03:00:00,2016,7,17,3,0,Building0
1274,277.0,2016-07-17 04:00:00,2016,7,17,4,0,Building0
1278,264.0,2016-07-17 05:00:00,2016,7,17,5,0,Building0
1282,267.0,2016-07-17 06:00:00,2016,7,17,6,0,Building0
1286,273.5,2016-07-17 07:00:00,2016,7,17,7,0,Building0
1290,276.5,2016-07-17 08:00:00,2016,7,17,8,0,Building0
1294,296.8,2016-07-17 09:00:00,2016,7,17,9,0,Building0
1298,265.8,2016-07-17 10:00:00,2016,7,17,10,0,Building0
1302,251.8,2016-07-17 11:00:00,2016,7,17,11,0,Building0
1306,247.8,2016-07-17 12:00:00,2016,7,17,12,0,Building0
1310,164.0,2016-07-17 13:00:00,2016,7,17,13,0,Building0
1314,158.8,2016-07-17 14:00:00,2016,7,17,14,0,Building0
1318,151.3,2016-07-17 15:00:00,2016,7,17,15,0,Building0
1322,150.0,2016-07-17 16:00:00,2016,7,17,16,0,Building0
1326,151.8,2016-07-17 17:00:00,2016,7,17,17,0,Building0
1330,147.3,2016-07-17 18:00:00,2016,7,17,18,0,Building0
1334,159.0,2016-07-17 19:00:00,2016,7,17,19,0,Building0
1338,228.8,2016-07-17 20:00:00,2016,7,17,20,0,Building0
1342,260.5,2016-07-17 21:00:00,2016,7,17,21,0,Building0
1346,280.8,2016-07-17 22:00:00,2016,7,17,22,0,Building0
1350,268.3,2016-07-17 23:00:00,2016,7,17,23,0,Building0
1354,252.0,2016-07-18 00:00:00,2016,7,18,0,0,Building0
1358,270.5,2016-07-18 01:00:00,2016,7,18,1,0,Building0
1362,272.0,2016-07-18 02:00:00,2016,7,18,2,0,Building0
1366,264.3,2016-07-18 03:00:00,2016,7,18,3,0,Building0
1370,261.5,2016-07-18 04:00:00,2016,7,18,4,0,Building0
1374,264.3,2016-07-18 05:00:00,2016,7,18,5,0,Building0
1378,262.8,2016-07-18 06:00:00,2016,7,18,6,0,Building0
1382,257.8,2016-07-18 07:00:00,2016,7,18,7,0,Building0
1386,265.8,2016-07-18 08:00:00,2016,7,18,8,0,Building0
1390,283.8,2016-07-18 09:00:00,2016,7,18,9,0,Building0
1394,397.3,2016-07-18 10:00:00,2016,7,18,10,0,Building0
1398,425.5,2016-07-18 11:00:00,2016,7,18,11,0,Building0
1402,407.0,2016-07-18 12:00:00,2016,7,18,12,0,Building0
1406,397.0,2016-07-18 13:00:00,2016,7,18,13,0,Building0
1410,289.5,2016-07-18 14:00:00,2016,7,18,14,0,Building0
1414,149.3,2016-07-18 15:00:00,2016,7,18,15,0,Building0
1418,148.5,2016-07-18 16:00:00,2016,7,18,16,0,Building0
1422,147.3,2016-07-18 17:00:00,2016,7,18,17,0,Building0
1426,147.0,2016-07-18 18:00:00,2016,7,18,18,0,Building0
1430,155.8,2016-07-18 19:00:00,2016,7,18,19,0,Building0
1434,233.3,2016-07-18 20:00:00,2016,7,18,20,0,Building0
1438,253.0,2016-07-18 21:00:00,2016,7,18,21,0,Building0
1442,273.8,2016-07-18 22:00:00,2016,7,18,22,0,Building0
1446,268.0,2016-07-18 23:00:00,2016,7,18,23,0,Building0
1450,258.8,2016-07-19 00:00:00,2016,7,19,0,0,Building0
1454,275.3,2016-07-19 01:00:00,2016,7,19,1,0,Building0
1458,274.0,2016-07-19 02:00:00,2016,7,19,2,0,Building0
1462,275.0,2016-07-19 03:00:00,2016,7,19,3,0,Building0
1466,275.3,2016-07-19 04:00:00,2016,7,19,4,0,Building0
1470,295.5,2016-07-19 05:00:00,2016,7,19,5,0,Building0
1474,277.0,2016-07-19 06:00:00,2016,7,19,6,0,Building0
1478,266.0,2016-07-19 07:00:00,2016,7,19,7,0,Building0
1482,287.5,2016-07-19 08:00:00,2016,7,19,8,0,Building0
1486,442.3,2016-07-19 09:00:00,2016,7,19,9,0,Building0
1490,503.0,2016-07-19 10:00:00,2016,7,19,10,0,Building0
1494,525.8,2016-07-19 11:00:00,2016,7,19,11,0,Building0
1498,485.5,2016-07-19 12:00:00,2016,7,19,12,0,Building0
1502,402.0,2016-07-19 13:00:00,2016,7,19,13,0,Building0
1506,219.5,2016-07-19 14:00:00,2016,7,19,14,0,Building0
1510,151.0,2016-07-19 15:00:00,2016,7,19,15,0,Building0
1514,152.0,2016-07-19 16:00:00,2016,7,19,16,0,Building0
1518,155.3,2016-07-19 17:00:00,2016,7,19,17,0,Building0
1522,149.0,2016-07-19 18:00:00,2016,7,19,18,0,Building0
1526,152.5,2016-07-19 19:00:00,2016,7,19,19,0,Building0
1530,235.8,2016-07-19 20:00:00,2016,7,19,20,0,Building0
1534,260.5,2016-07-19 21:00:00,2016,7,19,21,0,Building0
1538,298.0,2016-07-19 22:00:00,2016,7,19,22,0,Building0
1542,293.3,2016-07-19 23:00:00,2016,7,19,23,0,Building0
1546,263.0,2016-07-20 00:00:00,2016,7,20,0,0,Building0
1550,278.8,2016-07-20 01:00:00,2016,7,20,1,0,Building0
1554,272.3,2016-07-20 02:00:00,2016,7,20,2,0,Building0
1558,280.8,2016-07-20 03:00:00,2016,7,20,3,0,Building0
1562,280.8,2016-07-20 04:00:00,2016,7,20,4,0,Building0
1566,285.0,2016-07-20 05:00:00,2016,7,20,5,0,Building0
1570,299.5,2016-07-20 06:00:00,2016,7,20,6,0,Building0
1574,285.8,2016-07-20 07:00:00,2016,7,20,7,0,Building0
1578,290.8,2016-07-20 08:00:00,2016,7,20,8,0,Building0
1582,335.5,2016-07-20 09:00:00,2016,7,20,9,0,Building0
1586,488.8,2016-07-20 10:00:00,2016,7,20,10,0,Building0
1590,540.5,2016-07-20 11:00:00,2016,7,20,11,0,Building0
1594,532.8,2016-07-20 12:00:00,2016,7,20,12,0,Building0
1598,524.8,2016-07-20 13:00:00,2016,7,20,13,0,Building0
1602,257.0,2016-07-20 14:00:00,2016,7,20,14,0,Building0
1606,170.0,2016-07-20 15:00:00,2016,7,20,15,0,Building0
1610,170.3,2016-07-20 16:00:00,2016,7,20,16,0,Building0
1614,167.0,2016-07-20 17:00:00,2016,7,20,17,0,Building0
1618,170.8,2016-07-20 18:00:00,2016,7,20,18,0,Building0
